id,recipe_id,ingredient_id,quantity,unit_key
2143,263,,1.670000,2
2144,263,,2.000000,1
2145,263,,2.000000,15
2146,264,359.0,30.000000,7
2147,264,,1.000000,3
2148,264,,2.250000,15
2149,264,,3.312500,7
2150,264,,1.000000,7
2151,264,,6.000000,2
2152,264,,5.000000,2
2153,264,,1.000000,2
2154,264,,1.500000,1
2155,264,,3.000000,3
2156,264,,1.625000,7
2157,264,,6.500000,15
2158,264,,2.000000,15
2159,265,360.0,37.500000,7
2160,265,,1.250000,6
2161,265,,1.250000,15
2162,265,,1.670000,2
2163,265,,2.000000,2
2164,265,,1.500000,1
2165,265,,0.750000,3
2166,265,,3.000000,7
2167,265,,2.000000,7
2168,265,,12.750000,7
2169,265,,8.000000,6
2170,265,,2.000000,3
2171,266,,7.000000,7
2172,266,,1.000000,3
2173,266,,4.670000,2
2174,266,,3.000000,13
2175,266,,12.000000,7
2176,266,,2.000000,7
2177,266,,1.000000,7
2178,266,,1.500000,13
2179,266,,1.000000,6
2180,266,,1.670000,2
2181,266,,1.000000,3
2182,266,,1.000000,2
2183,266,,1.500000,6
2184,266,,6.625000,7
2185,266,361.0,7.300000,7
2186,266,,3.000000,7
2187,267,362.0,30.065000,7
2188,267,,2.000000,2
2189,267,363.0,14.000000,7
2190,268,,3.000000,2
2191,268,,3.000000,7
2192,268,,0.250000,3
2193,268,,3.000000,13
2194,268,,4.330000,15
2195,268,,1.000000,13
2196,268,364.0,6.000000,8
2197,268,,2.000000,1
2198,268,,2.000000,1
2199,268,,0.330000,3
2200,268,,0.750000,3
2201,268,,2.000000,2
2202,269,365.0,15.500000,7
2203,269,,4.500000,7
2204,269,,1.312500,7
2205,269,,2.670000,2
2206,269,,1.000000,15
2207,269,,2.250000,7
2208,269,,2.500000,13
2209,269,,4.000000,7
2210,269,,10.000000,6
2211,269,,12.000000,6
2212,269,,12.000000,6
2213,269,,0.750000,3
2214,269,,3.000000,2
2215,270,,14.500000,7
2216,270,,10.500000,7
2217,270,,3.000000,7
2218,270,366.0,4.000000,7
2219,270,367.0,3.000000,7
2220,270,,8.625000,7
2221,270,,3.000000,7
2222,271,368.0,23.000000,7
2223,271,,3.000000,7
2224,271,,4.500000,7
2225,271,,2.000000,7
2226,271,,2.000000,15
2227,271,,2.500000,13
2228,271,,10.000000,6
2229,271,,11.500000,3
2230,271,,3.000000,2
2231,271,,1.000000,2
2232,271,,2.000000,1
2233,271,,2.000000,2
2234,271,,1.000000,7
2235,271,,0.750000,3
2236,271,,2.000000,3
2237,272,369.0,15.625000,7
2238,272,,1.250000,3
2239,272,,4.000000,7
2240,272,,6.000000,7
2241,272,,1.500000,1
2242,272,,1.000000,7
2243,272,,4.500000,2
2244,272,,2.000000,1
2245,272,,0.750000,3
2246,272,,1.330000,2
2247,272,,2.000000,1
2248,272,,0.500000,3
2249,272,,4.000000,6
2250,272,,1.000000,13
2251,272,370.0,8.000000,7
2252,272,,2.000000,7
2253,272,,3.000000,15
2254,273,371.0,3.750000,7
2255,273,,4.500000,7
2256,273,372.0,4.500000,7
2257,273,373.0,2.250000,7
2258,273,374.0,1.500000,7
2259,273,,14.000000,6
2260,273,,12.000000,6
2261,273,,3.000000,3
2262,273,,0.750000,6
2263,273,,0.750000,1
2264,273,,1.000000,6
2265,273,,6.000000,2
2266,273,375.0,1.670000,2
2267,273,,1.500000,3
2268,274,376.0,5.000000,7
2269,274,377.0,5.000000,7
2270,274,378.0,5.000000,7
2271,274,,4.125000,7
2272,274,,5.500000,2
2273,274,,4.500000,2
2274,274,,1.687500,7
2275,274,,12.750000,3
2276,274,,2.000000,3
2277,275,379.0,25.000000,7
2278,275,,6.000000,7
2279,275,,0.250000,3
2280,275,,1.330000,2
2281,275,,1.000000,3
2282,275,,8.000000,7
2283,275,380.0,12.000000,6
2284,275,,1.000000,1
2285,275,,2.000000,3
2286,276,,1.000000,3
2287,276,,2.000000,3
2288,276,,3.000000,3
2289,276,,2.250000,3
2290,276,,2.670000,3
2291,276,,3.330000,6
2292,276,,3.000000,2
2293,276,,6.625000,7
2294,276,,1.000000,7
2295,277,,5.000000,7
2296,277,,0.500000,3
2297,277,,3.250000,6
2298,277,,1.000000,2
2299,277,,1.000000,2
2300,277,,1.000000,3
2301,277,,3.330000,3
2302,277,,2.250000,3
2303,277,,3.750000,3
2304,277,,1.000000,2
2305,277,,2.000000,3
2306,278,,9.000000,2
2307,278,,0.750000,3
2308,278,,2.250000,3
2309,278,,2.330000,2
2310,278,,1.250000,3
2311,278,,1.000000,3
2312,278,,2.330000,3
2313,278,,3.000000,2
2314,278,,3.250000,7
2315,278,,2.000000,7
2316,278,,3.500000,6
2317,278,,1.000000,2
2318,278,,2.000000,3
2319,279,381.0,6.670000,15
2320,279,,1.670000,15
2321,279,,4.750000,15
2322,280,382.0,2.000000,6
2323,280,,5.000000,7
2324,280,,6.000000,13
2325,281,,9.670000,3
2326,281,,1.500000,13
2327,281,383.0,1.500000,15
2328,281,,2.000000,15
2329,281,,3.000000,15
2330,281,,3.500000,13
2331,281,384.0,12.000000,7
2332,282,,1.670000,15
2333,282,,6.500000,15
2334,282,,1.250000,13
2335,282,,4.000000,7
2336,283,,2.250000,15
2337,283,,1.500000,13
2338,283,,1.000000,13
2339,283,,3.500000,13
2340,283,,12.000000,7
2341,284,,3.250000,13
2342,284,,0.750000,3
2343,285,385.0,100.000000,7
2344,285,,2.000000,1
2345,286,386.0,200.000000,5
2346,287,,100.000000,5
2347,287,,1.500000,15
2348,287,,7.500000,15
2349,287,,3.000000,3
2350,287,,1.000000,7
2351,287,,3.000000,7
2352,287,,1.330000,3
2353,287,,5.000000,2
2354,288,,100.000000,5
2355,288,,0.500000,3
2356,288,387.0,1.000000,3
2357,288,,3.000000,3
2358,288,,1.000000,2
2359,289,,20.000000,7
2360,289,,1.000000,3
2361,290,,200.000000,5
2362,291,,20.000000,7
2363,292,,20.000000,7
2364,292,,0.500000,3
2365,293,,200.000000,43
2366,294,,6.670000,2
2367,294,,2.250000,3
2368,294,,1.670000,3
2369,294,,9.000000,2
2370,294,,5.000000,1
2371,294,,3.330000,3
2372,294,,8.250000,3
2373,294,,1.500000,7
2374,294,,7.250000,6
2375,294,,8.750000,7
2376,294,,1.875000,3
2377,295,,6.000000,7
2378,295,388.0,12.500000,7
2379,295,,10.000000,7
2380,295,,100.000000,30
2381,296,389.0,3.000000,15
2382,296,,1.000000,3
2383,296,,6.750000,3
2384,297,,0.250000,3
2385,297,,3.250000,3
2386,298,,3.000000,3
2387,298,,1.670000,2
2388,298,,2.500000,3
2389,298,,2.500000,3
2390,298,,2.250000,3
2391,298,,3.000000,3
2392,299,390.0,5.125000,7
2393,299,,3.000000,2
2394,299,,1.250000,3
2395,299,,3.000000,6
2396,300,,30.000000,7
2397,300,,1.500000,3
2398,300,,2.000000,3
2399,300,,3.000000,2
2400,300,,2.000000,2
2401,300,,0.500000,3
2402,301,391.0,25.000000,7
2403,301,392.0,2.000000,7
2404,301,,1.000000,7
2405,301,,2.330000,2
2406,301,,1.330000,2
2407,301,,2.000000,3
2408,302,,30.000000,7
2409,302,393.0,2.000000,15
2410,302,394.0,2.000000,7
2411,302,,2.750000,7
2412,303,,30.000000,7
2413,303,,6.500000,6
2414,303,,7.500000,3
2415,303,,4.000000,7
2416,303,,2.330000,2
2417,303,,1.330000,2
2418,303,,3.000000,3
2419,304,,30.000000,7
2420,304,,1.500000,7
2421,304,,5.500000,3
2422,304,,2.330000,2
2423,304,,1.330000,2
2424,304,,2.000000,3
2425,305,,30.000000,7
2426,305,,3.500000,7
2427,305,,2.250000,3
2428,305,,2.670000,2
2429,305,,2.000000,2
2430,305,,1.670000,2
2431,305,,1.000000,2
2432,305,,1.875000,3
2433,305,,1.670000,6
2434,305,,1.000000,3
2435,306,395.0,25.000000,7
2436,307,,30.000000,7
2437,307,,2.000000,7
2438,307,,1.000000,3
2439,307,396.0,4.500000,15
2440,307,,2.250000,15
2441,307,,0.500000,3
2442,308,,22.900000,7
2443,308,,1.000000,7
2444,308,,1.500000,7
2445,308,,1.500000,3
2446,308,,3.500000,7
2447,308,,2.500000,1
2448,308,,2.000000,2
2449,308,397.0,2.000000,7
2450,308,,1.000000,15
2451,308,,30.000000,7
2452,309,,1.500000,7
2453,309,,4.500000,3
2454,309,,4.500000,3
2455,309,,0.500000,3
2456,309,,6.750000,15
2457,309,,1.670000,2
2458,309,,1.000000,2
2459,309,,0.250000,3
2460,309,,2.000000,2
2461,309,,1.000000,3
2462,309,,1.000000,3
2463,310,,2.750000,15
2464,310,,10.000000,6
2465,310,,1.500000,3
2466,310,,3.500000,15
2467,310,,200.000000,30
2468,310,,2.000000,3
2469,311,,3.000000,3
2470,311,,2.750000,3
2471,311,,3.000000,2
2472,311,,2.670000,2
2473,311,,13.000000,6
2474,311,,3.750000,15
2475,311,,7.500000,7
2476,311,,0.875000,3
2477,311,,6.000000,7
2478,311,,2.000000,3
2479,312,,0.250000,3
2480,312,,1.500000,3
2481,312,,2.000000,15
2482,312,,0.750000,3
2483,312,,4.670000,2
2484,312,,1.750000,3
2485,312,,7.750000,7
2486,312,,0.875000,3
2487,313,,4.000000,7
2488,313,,6.670000,2
2489,313,,6.500000,6
2490,313,,2.330000,2
2491,313,,2.750000,3
2492,313,,1.000000,2
2493,313,,1.000000,2
2494,313,,1.875000,3
2495,313,,7.250000,3
2496,313,,0.750000,3
2497,313,,3.000000,15
2498,313,,2.000000,3
2499,314,,6.000000,7
2500,314,,3.000000,2
2501,314,,1.000000,3
2502,314,,0.500000,3
2503,314,,3.500000,6
2504,314,,3.750000,3
2505,314,,2.000000,7
2506,314,,3.000000,15
2507,314,,1.000000,3
2508,314,,2.000000,3
2509,315,,3.375000,7
2510,315,,1.000000,3
2511,315,,2.000000,3
2512,315,,2.000000,6
2513,315,,2.000000,7
2514,315,,2.000000,2
2515,316,,2.500000,3
2516,316,,4.750000,7
2517,316,,1.000000,1
2518,316,,2.000000,6
2519,316,,2.000000,2
2520,316,,0.750000,3
2521,317,,2.250000,3
2522,317,,2.000000,7
2523,317,,1.000000,6
2524,317,,1.000000,3
2525,317,,3.500000,7
2526,318,,2.250000,7
2527,318,,1.000000,3
2528,318,,3.500000,7
2529,318,,3.250000,6
2530,318,,1.000000,1
2531,318,,1.750000,3
2532,319,,1.000000,7
2533,319,,8.000000,6
2534,319,,4.000000,7
2535,319,,8.000000,6
2536,319,,1.750000,6
2537,319,,1.000000,1
2538,319,,1.875000,3
2539,319,,2.000000,2
2540,320,,1.000000,7
2541,320,,2.000000,6
2542,320,,0.330000,3
2543,320,,1.000000,1
2544,320,,0.500000,3
2545,321,398.0,4.000000,7
2546,321,,2.000000,3
2547,322,,12.000000,6
2548,322,,3.750000,3
2549,322,,2.500000,3
2550,322,,8.000000,6
2551,322,,5.000000,6
2552,322,,1.000000,15
2553,322,,1.330000,2
2554,322,399.0,1.000000,7
2555,322,,1.500000,15
2556,323,,4.000000,7
2557,323,,3.000000,7
2558,323,,2.000000,2
2559,324,,1.750000,7
2560,324,,0.670000,3
2561,324,,6.000000,2
2562,324,,1.500000,1
2563,325,,2.500000,3
2564,325,,1.250000,3
2565,325,,1.250000,3
2566,325,,2.750000,7
2567,325,,8.000000,6
2568,325,,1.500000,3
2569,325,,1.250000,1
2570,326,400.0,4.250000,7
2571,326,,1.500000,3
2572,327,401.0,1.500000,13
2573,327,,4.500000,7
2574,327,,1.500000,13
2575,327,,1.500000,13
2576,328,402.0,1.000000,13
2577,328,,1.670000,3
2578,328,,1.750000,3
2579,329,,3.330000,3
2580,329,,2.000000,3
2581,330,,1.500000,15
2582,330,,3.000000,2
2583,330,,0.750000,3
2584,330,,1.500000,1
2585,331,,1.250000,3
2586,331,,1.250000,3
2587,331,,1.250000,15
2588,331,,6.250000,6
2589,331,,6.250000,15
2590,331,,0.500000,1
2591,332,,1.500000,3
2592,332,,3.000000,3
2593,332,,6.250000,6
2594,332,,6.250000,15
2595,332,,0.500000,1
2596,333,,1.500000,3
2597,333,,3.000000,3
2598,333,,1.437500,7
2599,333,,9.000000,2
2600,333,,3.000000,2
2601,333,,6.250000,6
2602,333,,6.250000,15
2603,333,,0.500000,1
2604,334,,4.875000,3
2605,334,,1.500000,13
2606,334,,0.750000,3
2607,334,,0.750000,3
2608,334,,3.000000,3
2609,334,,3.000000,2
2610,334,,2.250000,1
2611,335,,3.000000,15
2612,336,,12.000000,6
2613,336,,0.750000,3
2614,336,,0.750000,3
2615,336,,3.000000,3
2616,336,,3.750000,6
2617,336,,3.750000,15
2618,336,,2.500000,15
2619,336,,2.250000,1
2620,337,403.0,6.000000,7
2621,337,,6.000000,6
2622,337,,0.750000,1
2623,337,,1.000000,2
2624,337,,1.000000,2
2625,337,,1.000000,1
2626,337,,2.000000,3
2627,338,,2.000000,7
2628,338,,1.000000,7
2629,338,404.0,10.000000,7
2630,338,,1.000000,3
2631,338,,0.250000,3
2632,338,,3.000000,2
2633,338,,0.250000,3
2634,338,,1.000000,1
2635,338,,12.750000,7
2636,338,,1.500000,15
2637,338,405.0,1.000000,7
2638,339,406.0,25.000000,7
2639,340,,25.000000,7
2640,340,,1.000000,7
2641,340,,0.500000,3
2642,340,,1.000000,2
2643,341,,25.000000,7
2644,341,,2.000000,7
2645,341,,6.000000,2
2646,341,,2.000000,2
2647,341,,2.000000,2
2648,341,,1.000000,2
2649,341,,1.500000,3
2650,341,,3.500000,3
2651,341,,1.500000,15
2652,341,,8.000000,6
2653,341,,8.000000,6
2654,342,407.0,14.062500,7
2655,342,408.0,100.000000,5
2656,343,409.0,18.750000,6
2657,343,,100.000000,5
2658,344,,11.250000,7
2659,344,,2.312500,7
2660,344,,1.500000,7
2661,344,,0.500000,3
2662,344,410.0,10.562500,7
2663,344,,2.330000,1
2664,344,,3.000000,3
2665,344,,1.500000,1
2666,345,411.0,10.000000,7
2667,345,,2.312500,7
2668,345,,1.500000,7
2669,345,,0.500000,3
2670,345,,10.562500,7
2671,345,,3.000000,3
2672,345,,1.670000,3
2673,345,,3.000000,2
2674,345,,1.500000,1
2675,345,,2.750000,1
2676,346,,18.000000,7
2677,346,,2.250000,13
2678,346,,2.000000,3
2679,346,,5.000000,7
2680,346,,4.000000,7
2681,346,,4.000000,6
2682,346,,2.000000,2
2683,346,,2.000000,2
2684,346,,3.875000,7
2685,347,412.0,12.000000,15
2686,347,,1.000000,15
2687,347,,2.000000,1
2688,347,,1.500000,3
2689,347,,0.500000,3
2690,348,,4.000000,13
2691,348,,1.330000,2
2692,348,,0.500000,3
2693,348,413.0,4.500000,7
2694,349,,1.000000,15
2695,349,,1.500000,1
2696,349,,2.000000,15
2697,349,,1.500000,15
2698,349,,3.750000,15
2699,349,,5.250000,13
2700,349,,2.000000,2
2701,350,414.0,4.750000,13
2702,351,,4.750000,13
2703,352,,0.750000,3
2704,352,,3.500000,3
2705,352,,2.000000,2
2706,352,,2.750000,3
2707,352,,2.330000,2
2708,352,,3.000000,3
2709,352,,1.875000,3
2710,352,,1.000000,15
2711,352,,6.000000,7
2712,352,,5.000000,6
2713,352,415.0,95.320000,6
2714,352,,24.550000,6
2715,353,,5.125000,7
2716,353,,3.000000,2
2717,353,,1.250000,3
2718,353,,3.000000,6
2719,354,,15.000000,2
2720,354,,6.000000,2
2721,354,,2.000000,3
2722,355,416.0,39.000000,7
2723,355,,2.000000,1
2724,355,,2.000000,2
2725,355,,3.000000,2
2726,355,,6.000000,2
2727,355,,2.500000,3
2728,355,,2.500000,3
2729,356,,1.000000,13
2730,356,,1.500000,13
2731,356,,1.000000,13
2732,356,,3.750000,13
2733,356,,12.000000,7
2734,357,417.0,100.000000,5
2735,358,418.0,24.000000,7
2736,359,,4.500000,3
2737,359,,1.500000,15
2738,359,,1.500000,1
2739,359,,2.250000,1
2740,360,,4.500000,7
2741,360,,5.670000,2
2742,360,,1.000000,2
2743,360,,3.250000,6
2744,360,,1.250000,15
2745,360,,3.330000,3
2746,360,,3.750000,3
2747,360,,1.000000,15
2748,361,,5.250000,7
2749,361,,1.250000,15
2750,361,,0.500000,3
2751,361,,1.500000,2
2752,361,,2.000000,2
2753,361,,2.000000,1
2754,361,,9.330000,3
2755,361,,1.125000,3
2756,361,,1.125000,3
2757,361,,1.330000,3
2758,362,,2.330000,15
2759,362,,1.000000,15
2760,362,419.0,2.000000,7
2761,362,,3.250000,7
2762,362,,1.250000,15
2763,362,,9.000000,2
2764,362,,3.500000,1
2765,362,,2.000000,2
2766,362,,2.000000,1
2767,362,,1.000000,3
2768,362,,1.250000,3
2769,362,,1.250000,3
2770,363,420.0,100.000000,5
2771,364,,1.500000,7
2772,364,,9.000000,6
2773,364,,5.670000,2
2774,364,,1.000000,2
2775,364,,1.500000,15
2776,364,,1.500000,7
2777,364,421.0,1.500000,7
2778,364,,3.000000,3
2779,364,,2.250000,15
2780,364,,3.750000,3
2781,364,,2.000000,3
2782,365,,7.125000,7
2783,365,,1.000000,3
2784,366,422.0,4.330000,3
2785,366,,3.000000,3
2786,366,,11.000000,7
2787,366,423.0,9.000000,7
2788,367,,15.000000,7
2789,367,,2.250000,7
2790,367,,1.125000,7
2791,367,,3.000000,2
2792,367,,2.000000,1
2793,367,,1.000000,15
2794,368,,20.000000,7
2795,368,,1.000000,3
2796,369,,20.000000,7
2797,369,,8.000000,7
2798,369,,9.000000,2
2799,369,,2.000000,1
2800,369,,1.625000,7
2801,369,,3.750000,15
2802,369,,2.000000,3
2803,370,,3.125000,3
2804,370,,25.000000,7
2805,371,424.0,7.500000,7
2806,371,,1.750000,13
2807,371,,2.000000,3
2808,371,,5.000000,2
2809,371,,1.000000,1
2810,372,,15.000000,7
2811,372,,12.750000,7
2812,372,,4.000000,7
2813,372,,3.000000,7
2814,372,,0.250000,3
2815,372,,2.000000,1
2816,372,,2.000000,3
2817,372,,4.000000,6
2818,373,425.0,14.000000,7
2819,373,,4.000000,7
2820,373,,4.670000,2
2821,373,,1.000000,1
2822,373,,2.500000,6
2823,373,,2.750000,3
2824,373,,2.000000,7
2825,373,,5.500000,7
2826,373,,2.000000,3
2827,374,,9.000000,7
2828,374,,1.125000,3
2829,374,,23.000000,6
2830,374,,3.000000,2
2831,374,,1.750000,3
2832,374,,1.250000,15
2833,374,,6.250000,15
2834,374,,2.000000,3
2835,375,426.0,12.000000,7
2836,376,,12.000000,7
2837,377,,27.000000,7
2838,377,427.0,9.375000,7
2839,377,,1.000000,3
2840,378,428.0,12.000000,7
2841,378,,1.750000,13
2842,378,,6.750000,3
2843,378,,6.000000,6
2844,378,,2.250000,1
2845,378,,4.250000,1
2846,378,,4.250000,1
2847,378,,2.250000,15
2848,378,,1.125000,3
2849,378,,4.670000,2
2850,379,,6.250000,15
2851,379,,3.000000,2
2852,379,,2.000000,15
2853,379,,1.000000,15
2854,380,,12.000000,7
2855,380,,1.750000,13
2856,380,,6.750000,3
2857,380,,2.000000,1
2858,380,,4.500000,1
2859,380,,4.500000,1
2860,380,,1.670000,3
2861,380,,3.000000,3
2862,380,,4.670000,2
2863,380,,0.500000,3
2864,381,,6.250000,15
2865,381,,3.000000,2
2866,381,,2.000000,15
2867,381,,1.000000,15
2868,382,,2.250000,13
2869,382,,1.125000,3
2870,382,,6.670000,2
2871,382,,3.000000,2
2872,382,,3.000000,3
2873,382,,5.500000,3
2874,382,,14.000000,7
2875,383,,12.000000,7
2876,383,429.0,2.250000,13
2877,383,,7.250000,3
2878,383,,1.500000,1
2879,383,,2.375000,3
2880,383,,1.125000,15
2881,383,,0.750000,3
2882,384,,6.250000,15
2883,384,,3.000000,2
2884,384,,2.000000,15
2885,384,,1.000000,15
2886,385,,12.000000,7
2887,385,430.0,2.250000,13
2888,385,,3.000000,15
2889,385,,2.250000,1
2890,385,,2.670000,3
2891,385,,3.000000,2
2892,386,,6.250000,15
2893,386,,3.000000,2
2894,386,,2.000000,15
2895,386,,1.000000,15
2896,387,,12.000000,7
2897,387,,2.250000,13
2898,387,,3.000000,15
2899,387,,12.000000,6
2900,387,,2.250000,1
2901,387,,3.000000,2
2902,388,,6.250000,15
2903,388,,3.000000,2
2904,388,,2.000000,15
2905,388,,1.000000,15
2906,389,,6.000000,7
2907,389,,5.750000,3
2908,389,,7.250000,15
2909,389,431.0,5.500000,7
2910,390,,3.125000,15
2911,390,,1.500000,2
2912,390,,1.000000,15
2913,390,,2.000000,3
2914,391,,7.250000,15
2915,391,,2.330000,2
2916,391,,2.500000,15
2917,391,,1.750000,15
2918,391,432.0,2.250000,13
2919,391,,3.330000,3
2920,391,,1.250000,15
2921,391,,1.750000,3
2922,391,,0.500000,1
2923,391,,2.000000,3
2924,391,,6.000000,2
2925,392,,12.000000,7
2926,392,,2.250000,13
2927,392,,3.000000,15
2928,392,,2.250000,1
2929,392,,2.670000,3
2930,392,,2.250000,3
2931,393,,6.250000,15
2932,393,,3.000000,2
2933,393,,2.000000,15
2934,393,,1.000000,15
2935,394,,12.000000,7
2936,394,,2.250000,13
2937,394,,3.000000,15
2938,394,,1.000000,7
2939,394,,2.250000,1
2940,395,,6.250000,15
2941,395,,3.000000,2
2942,395,,2.000000,15
2943,395,,1.000000,15
2944,396,,6.000000,7
2945,396,,1.500000,15
2946,396,,7.500000,15
2947,396,,2.500000,7
2948,396,433.0,2.750000,7
2949,396,434.0,6.000000,6
2950,396,,1.330000,2
2951,396,,1.330000,2
2952,397,,3.125000,15
2953,397,,1.500000,2
2954,397,,1.000000,15
2955,397,,2.000000,3
2956,398,,6.000000,7
2957,398,,1.500000,7
2958,398,,6.750000,15
2959,398,,4.250000,3
2960,398,,1.250000,2
2961,398,,1.000000,15
2962,398,,4.250000,3
2963,398,,3.250000,3
2964,398,,2.500000,3
2965,398,,2.875000,3
2966,398,,1.330000,3
2967,398,,2.250000,2
2968,399,,3.125000,15
2969,399,,1.500000,2
2970,399,,1.000000,15
2971,399,,2.000000,3
2972,400,,6.000000,7
2973,400,,1.063000,7
2974,400,,4.875000,15
2975,400,,3.750000,7
2976,400,,0.313000,6
2977,400,,1.125000,15
2978,400,,1.500000,7
2979,400,,9.000000,2
2980,400,,3.000000,2
2981,401,,3.125000,15
2982,401,,1.500000,2
2983,401,,1.000000,15
2984,401,,2.000000,3
2985,402,435.0,7.000000,7
2986,402,,7.000000,6
2987,402,,7.500000,3
2988,402,,4.750000,6
2989,402,,5.670000,3
2990,402,,4.500000,7
2991,402,,1.125000,3
2992,402,,3.750000,15
2993,402,,2.063000,7
2994,403,,3.750000,3
2995,403,,14.500000,3
2996,403,,3.000000,3
2997,404,,6.000000,7
2998,404,,2.813000,7
2999,404,,10.500000,3
3000,404,,1.500000,15
3001,404,,1.500000,3
3002,404,,0.750000,3
3003,404,,2.875000,3
3004,404,,12.000000,6
3005,404,,9.000000,2
3006,404,,6.000000,2
3007,404,,1.670000,2
3008,404,,0.250000,3
3009,405,,3.125000,15
3010,405,,1.500000,2
3011,405,,1.000000,15
3012,405,,2.000000,3
3013,406,,6.000000,7
3014,406,,4.125000,15
3015,406,,2.250000,2
3016,406,,0.750000,3
3017,406,,1.125000,13
3018,406,,4.625000,3
3019,406,,1.125000,15
3020,406,,2.875000,3
3021,406,,1.500000,3
3022,406,,4.125000,3
3023,407,,3.125000,15
3024,407,,1.500000,2
3025,407,,1.000000,15
3026,407,,2.000000,3
3027,408,436.0,100.000000,30
3028,409,,12.000000,7
3029,409,,20.250000,7
3030,409,,8.250000,3
3031,409,,12.000000,6
3032,409,,2.250000,1
3033,410,,6.250000,15
3034,410,,3.000000,2
3035,410,,2.000000,15
3036,410,,1.000000,15
3037,411,,12.000000,7
3038,411,437.0,2.250000,13
3039,411,,8.500000,3
3040,411,,2.000000,1
3041,411,,2.000000,3
3042,411,,2.250000,3
3043,412,,6.250000,15
3044,412,,3.000000,2
3045,412,,2.000000,15
3046,412,,1.000000,15
3047,413,,12.000000,7
3048,413,438.0,18.750000,7
3049,413,,8.250000,3
3050,413,,2.250000,1
3051,413,,2.250000,3
3052,413,,2.250000,3
3053,414,,6.250000,15
3054,414,,3.000000,2
3055,414,,2.000000,15
3056,414,,1.000000,15
3057,415,,12.000000,7
3058,415,,18.750000,7
3059,415,,8.250000,3
3060,415,,12.000000,6
3061,415,,2.250000,1
3062,416,,6.250000,15
3063,416,,3.000000,2
3064,416,,2.000000,15
3065,416,,1.000000,15
3066,417,,6.000000,7
3067,417,,11.250000,3
3068,417,,2.750000,15
3069,417,,1.500000,3
3070,417,,1.000000,13
3071,417,,0.250000,3
3072,417,,2.330000,2
3073,417,,2.500000,15
3074,418,,3.125000,15
3075,418,,1.500000,2
3076,418,,1.000000,15
3077,418,,2.000000,3
3078,419,,12.000000,7
3079,419,,6.750000,3
3080,419,,7.250000,3
3081,419,,0.750000,1
3082,419,,1.875000,3
3083,419,,3.000000,3
3084,419,,3.000000,2
3085,420,,6.250000,15
3086,420,,3.000000,2
3087,420,,2.000000,15
3088,420,,1.000000,15
3089,421,,12.000000,7
3090,421,,6.750000,15
3091,421,,7.250000,3
3092,421,,6.750000,6
3093,421,,0.750000,1
3094,421,,3.000000,2
3095,422,,6.250000,15
3096,422,,3.000000,2
3097,422,,2.000000,15
3098,422,,1.000000,15
3099,423,,6.000000,7
3100,423,,8.250000,3
3101,423,,1.750000,2
3102,423,,1.500000,3
3103,423,,15.000000,6
3104,423,,6.000000,2
3105,423,,1.670000,2
3106,423,,1.670000,2
3107,423,,4.875000,15
3108,423,,1.125000,13
3109,423,,4.330000,3
3110,424,,3.125000,15
3111,424,,1.500000,2
3112,424,,1.000000,15
3113,424,,2.000000,3
3114,425,,6.000000,7
3115,425,439.0,1.500000,13
3116,425,,3.250000,3
3117,425,,2.670000,3
3118,425,,3.500000,3
3119,425,,9.750000,6
3120,425,,2.250000,1
3121,425,,3.750000,2
3122,425,,1.670000,2
3123,425,,1.670000,2
3124,425,,2.250000,1
3125,425,,11.250000,3
3126,425,,0.250000,3
3127,426,,3.125000,15
3128,426,,1.500000,2
3129,426,,1.000000,15
3130,426,,2.000000,3
3131,427,,6.000000,7
3132,427,,4.330000,3
3133,427,,5.670000,15
3134,427,,3.375000,3
3135,427,,1.250000,2
3136,427,,3.000000,3
3137,427,,4.125000,3
3138,427,,1.500000,15
3139,427,,4.330000,3
3140,427,,1.875000,3
3141,427,,4.670000,2
3142,428,,3.125000,15
3143,428,,1.500000,2
3144,428,,1.000000,15
3145,428,,2.000000,3
3146,429,,6.000000,7
3147,429,,5.750000,3
3148,429,,7.250000,15
3149,429,,5.500000,7
3150,430,,3.125000,15
3151,430,,1.500000,2
3152,430,,1.000000,15
3153,430,,2.000000,3
3154,431,,8.625000,7
3155,431,,1.670000,6
3156,431,,1.125000,3
3157,431,,1.500000,15
3158,431,,5.500000,7
3159,431,,1.670000,2
3160,431,,0.330000,3
3161,431,,1.000000,3
3162,431,,0.250000,3
3163,431,,0.250000,3
3164,431,440.0,4.500000,7
3165,431,,8.000000,6
3166,432,,1.000000,2
3167,432,,12.000000,6
3168,432,,3.750000,15
3169,432,,2.670000,3
3170,432,,0.250000,3
3171,432,,1.670000,2
3172,432,,1.000000,1
3173,432,,2.000000,1
3174,432,,2.000000,2
3175,432,,0.750000,1
3176,432,,2.000000,2
3177,433,441.0,12.500000,7
3178,433,,9.845000,7
3179,433,,4.500000,7
3180,433,,0.500000,7
3181,434,442.0,7.500000,7
3182,434,,6.562500,7
3183,434,,4.500000,7
3184,435,443.0,4.000000,7
3185,435,,1.750000,3
3186,435,,0.500000,3
3187,435,,1.500000,3
3188,435,,2.670000,3
3189,435,,2.250000,3
3190,435,444.0,100.000000,30
3191,436,445.0,25.000000,7
3192,436,,1.000000,2
3193,436,,2.000000,1
3194,436,,2.000000,1
3195,436,,3.000000,2
3196,436,,1.000000,2
